variant,n,run,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
hier_a_iso_k4,768,3,1364172,188209,3.9257,1.3506,6.1526,0.1873,73280,519.69
hier_a_iso_k4_seg_node,768,3,335056,44717,2.2787,0.5848,6.1526,0.023,14656,519.69
hier_a_iso_k4_seg_total,768,3,1340224,178868,2.2787,0.5848,6.1526,0.0747,58624,519.69
hier_a_iso_k4_glue,768,3,23948,9341,1.647,1.3506,0.9015,0.1126,14656,348.88
hier_a_iso_k8,768,1,1375562,188253,2.8593,1.3125,3.2419,0.2669,131904,349.78
hier_a_iso_k8_seg_node,768,1,168088,22253,1.1557,0.4027,3.2419,0.0227,14656,264.08
hier_a_iso_k8_seg_total,768,1,1344704,178024,1.1557,0.4027,3.2419,0.1228,117248,264.08
hier_a_iso_k8_glue,768,1,30858,10229,1.7036,1.3125,0.9513,0.1441,14656,349.78
hier_a_iso_k8,768,2,1375562,188253,2.8593,1.3208,3.3119,0.2619,131904,349.61
hier_a_iso_k8_seg_node,768,2,168088,22253,1.1557,0.4106,3.3119,0.0203,14656,264.21
hier_a_iso_k8_seg_total,768,2,1344704,178024,1.1557,0.4106,3.3119,0.1136,117248,264.21
hier_a_iso_k8_glue,768,2,30858,10229,1.7036,1.3208,0.9432,0.1483,14656,349.61
hier_a_iso_k8,768,3,1375562,188253,2.8593,1.327,3.3092,0.2704,131904,349.68
hier_a_iso_k8_seg_node,768,3,168088,22253,1.1557,0.4095,3.3092,0.0226,14656,264.29
hier_a_iso_k8_seg_total,768,3,1344704,178024,1.1557,0.4095,3.3092,0.1241,117248,264.29
hier_a_iso_k8_glue,768,3,30858,10229,1.7036,1.327,0.9538,0.1463,14656,349.68
hier_a_iso_k2,1000,1,1766275,245027,8.0504,2.1708,13.1482,0.1302,43968,1228.57
hier_a_iso_k2_seg_node,1000,1,870745,116789,5.7141,1.4629,13.1482,0.0149,14656,1228.57
hier_a_iso_k2_seg_total,1000,1,1741490,233578,5.7141,1.4629,13.1482,0.0294,29312,1228.57
hier_a_iso_k2_glue,1000,1,24785,11449,2.3363,2.1708,1.1394,0.1008,14656,594.43
hier_a_iso_k2,1000,2,1766275,245027,8.0504,2.178,13.1286,0.1409,43968,1228.7
hier_a_iso_k2_seg_node,1000,2,870745,116789,5.7141,1.5103,13.1286,0.0243,14656,1228.7
hier_a_iso_k2_seg_total,1000,2,1741490,233578,5.7141,1.5103,13.1286,0.0399,29312,1228.7
hier_a_iso_k2_glue,1000,2,24785,11449,2.3363,2.178,1.1306,0.101,14656,594.43
hier_a_iso_k2,1000,3,1766275,245027,8.0504,2.1815,13.1115,0.1333,43968,1228.7
hier_a_iso_k2_seg_node,1000,3,870745,116789,5.7141,1.5165,13.1115,0.0153,14656,1228.7
hier_a_iso_k2_seg_total,1000,3,1741490,233578,5.7141,1.5165,13.1115,0.0302,29312,1228.7
hier_a_iso_k2_glue,1000,3,24785,11449,2.3363,2.1815,1.1355,0.1031,14656,594.48
hier_a_iso_k4,1000,1,1771972,245049,5.5521,2.0455,6.9573,0.168,73280,603.22
hier_a_iso_k4_seg_node,1000,1,435933,58289,2.9343,0.6997,6.9573,0.0158,14656,603.22
hier_a_iso_k4_seg_total,1000,1,1743732,233156,2.9343,0.6997,6.9573,0.0554,58624,603.22
hier_a_iso_k4_glue,1000,1,28240,11893,2.6178,2.0455,1.181,0.1126,14656,594.98
hier_a_iso_k4,1000,2,1771972,245049,5.5521,2.0455,6.9747,0.1901,73280,603.22
hier_a_iso_k4_seg_node,1000,2,435933,58289,2.9343,0.7111,6.9747,0.0228,14656,603.22
hier_a_iso_k4_seg_total,1000,2,1743732,233156,2.9343,0.7111,6.9747,0.073,58624,603.22
hier_a_iso_k4_glue,1000,2,28240,11893,2.6178,2.0455,1.2243,0.1171,14656,594.97
hier_a_iso_k4,1000,3,1771972,245049,5.5521,2.0476,6.9988,0.1781,73280,603.2
hier_a_iso_k4_seg_node,1000,3,435933,58289,2.9343,0.7049,6.9988,0.0221,14656,603.2
hier_a_iso_k4_seg_total,1000,3,1743732,233156,2.9343,0.7049,6.9988,0.0667,58624,603.2
hier_a_iso_k4_glue,1000,3,28240,11893,2.6178,2.0476,1.1784,0.1114,14656,594.82
hier_a_iso_k8,1000,1,1783358,245093,4.1066,1.9992,3.6852,0.2707,131904,595.99
hier_a_iso_k8_seg_node,1000,1,218526,29039,1.4741,0.4538,3.6852,0.0214,14656,315.01
hier_a_iso_k8_seg_total,1000,1,1748208,232312,1.4741,0.4538,3.6852,0.1155,117248,315.01
hier_a_iso_k8_glue,1000,1,35150,12781,2.6325,1.9992,1.4618,0.1552,14656,595.99
hier_a_iso_k8,1000,2,1783358,245093,4.1066,1.9989,3.7453,0.2727,131904,595.76
hier_a_iso_k8_seg_node,1000,2,218526,29039,1.4741,0.4532,3.7453,0.0228,14656,314.89
hier_a_iso_k8_seg_total,1000,2,1748208,232312,1.4741,0.4532,3.7453,0.1226,117248,314.89
hier_a_iso_k8_glue,1000,2,35150,12781,2.6325,1.9989,1.4532,0.1501,14656,595.76
hier_a_iso_k8,1000,3,1783358,245093,4.1066,1.995,3.7427,0.2606,131904,595.61
hier_a_iso_k8_seg_node,1000,3,218526,29039,1.4741,0.4625,3.7427,0.017,14656,315.07
hier_a_iso_k8_seg_total,1000,3,1748208,232312,1.4741,0.4625,3.7427,0.1064,117248,315.07
hier_a_iso_k8_glue,1000,3,35150,12781,2.6325,1.995,1.4588,0.1542,14656,595.61
hier_a_iso_k2,1504,1,2910118,401595,15.0293,4.464,22.9408,0.1324,43968,2063.82
hier_a_iso_k2_seg_node,1504,1,1437833,192279,10.2622,2.6487,22.9408,0.0161,14656,2063.82
hier_a_iso_k2_seg_total,1504,1,2875666,384558,10.2622,2.6487,22.9408,0.0315,29312,2063.82
hier_a_iso_k2_glue,1504,1,34452,17037,4.7671,4.464,2.2426,0.1009,14656,1267.95
hier_a_iso_k2,1504,2,2910118,401595,15.0293,4.4568,22.908,0.135,43968,2064.03
hier_a_iso_k2_seg_node,1504,2,1437833,192279,10.2622,2.6605,22.908,0.0171,14656,2064.03
hier_a_iso_k2_seg_total,1504,2,2875666,384558,10.2622,2.6605,22.908,0.0331,29312,2064.03
hier_a_iso_k2_glue,1504,2,34452,17037,4.7671,4.4568,2.2383,0.1019,14656,1267.6
hier_a_iso_k2,1504,3,2910118,401595,15.0293,4.4743,22.8153,0.1334,43968,2064.05
hier_a_iso_k2_seg_node,1504,3,1437833,192279,10.2622,2.6512,22.8153,0.0161,14656,2064.05
hier_a_iso_k2_seg_total,1504,3,2875666,384558,10.2622,2.6512,22.8153,0.0321,29312,2064.05
hier_a_iso_k2_glue,1504,3,34452,17037,4.7671,4.4743,2.2337,0.1013,14656,1267.91
hier_a_iso_k4,1504,1,2915814,401617,10.5418,4.1341,11.9591,0.1736,73280,1268.23
