variant,n,run,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
hier_cfs_iso_k2_seg_node,1504,2,1479433,185511,8.5898,1.7055,22.9333,0.0126,14656,2136.28
hier_cfs_iso_k2_seg_total,1504,2,2958866,371022,8.5898,1.7055,22.9333,0.0246,29312,2136.28
hier_cfs_iso_k2_glue,1504,2,10588,3518,0.2213,0.2263,0.2947,0.0857,14656,37.53
hier_cfs_iso_k2,1504,3,2969454,374540,8.8111,1.7086,22.8435,0.1086,43968,2136.27
hier_cfs_iso_k2_seg_node,1504,3,1479433,185511,8.5898,1.7086,22.8435,0.0126,14656,2136.27
hier_cfs_iso_k2_seg_total,1504,3,2958866,371022,8.5898,1.7086,22.8435,0.0247,29312,2136.27
hier_cfs_iso_k2_glue,1504,3,10588,3518,0.2213,0.2251,0.2997,0.0839,14656,37.19
hier_cfs_iso_k4,1504,1,2976884,374580,4.502,0.9603,12.0327,0.1756,73280,1079.21
hier_cfs_iso_k4_seg_node,1504,1,740405,92639,4.2546,0.9603,12.0327,0.0185,14656,1079.21
hier_cfs_iso_k4_seg_total,1504,1,2961620,370556,4.2546,0.9603,12.0327,0.062,58624,1079.21
hier_cfs_iso_k4_glue,1504,1,15264,4024,0.2474,0.2377,0.3401,0.1136,14656,41.16
hier_cfs_iso_k4,1504,2,2976884,374580,4.502,0.9701,11.9799,0.1679,73280,1079.03
hier_cfs_iso_k4_seg_node,1504,2,740405,92639,4.2546,0.9701,11.9799,0.0169,14656,1079.03
hier_cfs_iso_k4_seg_total,1504,2,2961620,370556,4.2546,0.9701,11.9799,0.0567,58624,1079.03
hier_cfs_iso_k4_glue,1504,2,15264,4024,0.2474,0.2355,0.3461,0.1112,14656,41.55
hier_cfs_iso_k4,1504,3,2976884,374580,4.502,0.9648,12.0154,0.1687,73280,1079.0
hier_cfs_iso_k4_seg_node,1504,3,740405,92639,4.2546,0.9648,12.0154,0.0176,14656,1079.0
hier_cfs_iso_k4_seg_total,1504,3,2961620,370556,4.2546,0.9648,12.0154,0.0575,58624,1079.0
hier_cfs_iso_k4_glue,1504,3,15264,4024,0.2474,0.2414,0.339,0.1112,14656,41.66
hier_cfs_iso_k8,1504,1,2991744,374660,2.4003,0.594,6.4031,0.2549,131904,554.07
hier_cfs_iso_k8_seg_node,1504,1,370891,46203,2.1083,0.594,6.4031,0.0208,14656,554.07
hier_cfs_iso_k8_seg_total,1504,1,2967128,369624,2.1083,0.594,6.4031,0.1133,117248,554.07
hier_cfs_iso_k8_glue,1504,1,24616,5036,0.292,0.2592,0.5426,0.1416,14656,56.38
hier_cfs_iso_k8,1504,2,2991744,374660,2.4003,0.594,6.3807,0.2673,131904,554.11
hier_cfs_iso_k8_seg_node,1504,2,370891,46203,2.1083,0.594,6.3807,0.0206,14656,554.11
hier_cfs_iso_k8_seg_total,1504,2,2967128,369624,2.1083,0.594,6.3807,0.1241,117248,554.11
hier_cfs_iso_k8_glue,1504,2,24616,5036,0.292,0.2691,0.5368,0.1432,14656,56.27
hier_cfs_iso_k8,1504,3,2991744,374660,2.4003,0.5994,6.3805,0.2666,131904,554.09
hier_cfs_iso_k8_seg_node,1504,3,370891,46203,2.1083,0.5994,6.3805,0.0213,14656,554.09
hier_cfs_iso_k8_seg_total,1504,3,2967128,369624,2.1083,0.5994,6.3805,0.1242,117248,554.09
hier_cfs_iso_k8_glue,1504,3,24616,5036,0.292,0.263,0.5396,0.1424,14656,56.37
hier_cfs_iso_k2,2000,1,3945334,498044,11.8986,2.244,26.4846,0.1064,43968,2640.32
hier_cfs_iso_k2_seg_node,2000,1,1966877,246767,11.651,2.244,26.4846,0.0127,14656,2640.32
hier_cfs_iso_k2_seg_total,2000,1,3933754,493534,11.651,2.244,26.4846,0.0249,29312,2640.32
hier_cfs_iso_k2_glue,2000,1,11580,4510,0.2476,0.2277,0.3073,0.0815,14656,38.64
hier_cfs_iso_k2,2000,2,3945334,498044,11.8986,2.2499,26.2671,0.1144,43968,2640.38
hier_cfs_iso_k2_seg_node,2000,2,1966877,246767,11.651,2.2499,26.2671,0.0128,14656,2640.38
hier_cfs_iso_k2_seg_total,2000,2,3933754,493534,11.651,2.2499,26.2671,0.0248,29312,2640.38
hier_cfs_iso_k2_glue,2000,2,11580,4510,0.2476,0.228,0.3099,0.0896,14656,38.39
hier_cfs_iso_k2,2000,3,3945334,498044,11.8986,2.237,26.2565,0.1115,43968,2640.44
hier_cfs_iso_k2_seg_node,2000,3,1966877,246767,11.651,2.237,26.2565,0.0127,14656,2640.44
hier_cfs_iso_k2_seg_total,2000,3,3933754,493534,11.651,2.237,26.2565,0.0248,29312,2640.44
hier_cfs_iso_k2_glue,2000,3,11580,4510,0.2476,0.2279,0.3064,0.0867,14656,38.39
hier_cfs_iso_k4,2000,1,3952764,498084,5.9282,1.2241,13.9112,0.1693,73280,1331.51
hier_cfs_iso_k4_seg_node,2000,1,984127,123267,5.669,1.2241,13.9112,0.0218,14656,1331.51
hier_cfs_iso_k4_seg_total,2000,1,3936508,493068,5.669,1.2241,13.9112,0.0622,58624,1331.51
hier_cfs_iso_k4_glue,2000,1,16256,5016,0.2592,0.2411,0.348,0.1071,14656,43.38
hier_cfs_iso_k4,2000,2,3952764,498084,5.9282,1.2333,13.9798,0.1585,73280,1331.46
hier_cfs_iso_k4_seg_node,2000,2,984127,123267,5.669,1.2333,13.9798,0.0142,14656,1331.46
hier_cfs_iso_k4_seg_total,2000,2,3936508,493068,5.669,1.2333,13.9798,0.0522,58624,1331.46
hier_cfs_iso_k4_glue,2000,2,16256,5016,0.2592,0.2461,0.3539,0.1063,14656,43.26
hier_cfs_iso_k4,2000,3,3952764,498084,5.9282,1.2334,13.8987,0.169,73280,1331.55
hier_cfs_iso_k4_seg_node,2000,3,984127,123267,5.669,1.2334,13.8987,0.0214,14656,1331.55
hier_cfs_iso_k4_seg_total,2000,3,3936508,493068,5.669,1.2334,13.8987,0.0617,58624,1331.55
hier_cfs_iso_k4_glue,2000,3,16256,5016,0.2592,0.2422,0.3492,0.1073,14656,43.22
hier_cfs_iso_k8,2000,1,3967624,498164,2.988,0.7148,7.4054,0.2552,131904,677.55
hier_cfs_iso_k8_seg_node,2000,1,492752,61517,2.6885,0.7148,7.4054,0.0175,14656,677.55
hier_cfs_iso_k8_seg_total,2000,1,3942016,492136,2.6885,0.7148,7.4054,0.1141,117248,677.55
hier_cfs_iso_k8_glue,2000,1,25608,6028,0.2995,0.2581,0.5556,0.1411,14656,57.06
hier_cfs_iso_k8,2000,2,3967624,498164,2.988,0.7289,7.4017,0.2625,131904,677.62
hier_cfs_iso_k8_seg_node,2000,2,492752,61517,2.6885,0.7289,7.4017,0.0219,14656,677.62
hier_cfs_iso_k8_seg_total,2000,2,3942016,492136,2.6885,0.7289,7.4017,0.1243,117248,677.62
hier_cfs_iso_k8_glue,2000,2,25608,6028,0.2995,0.268,0.5641,0.1382,14656,56.65
hier_cfs_iso_k8,2000,3,3967624,498164,2.988,0.7265,7.3917,0.2554,131904,677.6
hier_cfs_iso_k8_seg_node,2000,3,492752,61517,2.6885,0.7265,7.3917,0.0161,14656,677.6
hier_cfs_iso_k8_seg_total,2000,3,3942016,492136,2.6885,0.7265,7.3917,0.1066,117248,677.6
hier_cfs_iso_k8_glue,2000,3,25608,6028,0.2995,0.265,0.5529,0.1488,14656,56.97
hier_cfs_iso_k2,2504,1,5151672,651084,16.7701,2.9318,41.0074,0.1201,43968,3624.73
hier_cfs_iso_k2_seg_node,2504,1,2569456,322772,16.5187,2.9318,41.0074,0.013,14656,3624.73
hier_cfs_iso_k2_seg_total,2504,1,5138912,645544,16.5187,2.9318,41.0074,0.0254,29312,3624.73
hier_cfs_iso_k2_glue,2504,1,12760,5540,0.2514,0.2309,0.3105,0.0947,14656,39.43
hier_cfs_iso_k2,2504,2,5151672,651084,16.7701,2.9006,40.948,0.1076,43968,3624.62
hier_cfs_iso_k2_seg_node,2504,2,2569456,322772,16.5187,2.9006,40.948,0.0127,14656,3624.62
hier_cfs_iso_k2_seg_total,2504,2,5138912,645544,16.5187,2.9006,40.948,0.0251,29312,3624.62
hier_cfs_iso_k2_glue,2504,2,12760,5540,0.2514,0.2245,0.3111,0.0825,14656,39.34
hier_cfs_iso_k2,2504,3,5151672,651084,16.7701,2.9028,40.879,0.1084,43968,3624.69
hier_cfs_iso_k2_seg_node,2504,3,2569456,322772,16.5187,2.9028,40.879,0.0129,14656,3624.69
hier_cfs_iso_k2_seg_total,2504,3,5138912,645544,16.5187,2.9028,40.879,0.0253,29312,3624.69
hier_cfs_iso_k2_glue,2504,3,12760,5540,0.2514,0.2245,0.3167,0.0831,14656,39.67
hier_cfs_iso_k4,2504,1,5159103,651124,8.1453,1.556,21.5043,0.1751,73280,1895.64
hier_cfs_iso_k4_seg_node,2504,1,1285374,161264,7.8625,1.556,21.5043,0.0169,14656,1895.64
hier_cfs_iso_k4_seg_total,2504,1,5141496,645056,7.8625,1.556,21.5043,0.057,58624,1895.64
hier_cfs_iso_k4_glue,2504,1,17607,6068,0.2828,0.2452,0.4731,0.1181,14656,50.53
hier_cfs_iso_k4,2504,2,5159103,651124,8.1453,1.5686,21.5606,0.1733,73280,1895.51
hier_cfs_iso_k4_seg_node,2504,2,1285374,161264,7.8625,1.5686,21.5606,0.0203,14656,1895.51
hier_cfs_iso_k4_seg_total,2504,2,5141496,645056,7.8625,1.5686,21.5606,0.0604,58624,1895.51
hier_cfs_iso_k4_glue,2504,2,17607,6068,0.2828,0.2445,0.4731,0.1129,14656,50.47
hier_cfs_iso_k4,2504,3,5159103,651124,8.1453,1.542,21.4353,0.1662,73280,1895.54
hier_cfs_iso_k4_seg_node,2504,3,1285374,161264,7.8625,1.542,21.4353,0.0136,14656,1895.54
hier_cfs_iso_k4_seg_total,2504,3,5141496,645056,7.8625,1.542,21.4353,0.0528,58624,1895.54
hier_cfs_iso_k4_glue,2504,3,17607,6068,0.2828,0.2475,0.4731,0.1134,14656,50.84
hier_cfs_iso_k8,2504,1,5173966,651204,4.0443,0.8796,11.3089,0.2623,131904,990.72
hier_cfs_iso_k8_seg_node,2504,1,643333,80510,3.7368,0.8796,11.3089,0.021,14656,990.72
hier_cfs_iso_k8_seg_total,2504,1,5146664,644080,3.7368,0.8796,11.3089,0.1243,117248,990.72
hier_cfs_iso_k8_glue,2504,1,27302,7124,0.3075,0.2618,0.5656,0.138,14656,58.16
hier_cfs_iso_k8,2504,2,5173966,651204,4.0443,0.8922,11.2614,0.2652,131904,990.65
hier_cfs_iso_k8_seg_node,2504,2,643333,80510,3.7368,0.8922,11.2614,0.0212,14656,990.65
hier_cfs_iso_k8_seg_total,2504,2,5146664,644080,3.7368,0.8922,11.2614,0.1209,117248,990.65
hier_cfs_iso_k8_glue,2504,2,27302,7124,0.3075,0.266,0.5663,0.1443,14656,58.08
hier_cfs_iso_k8,2504,3,5173966,651204,4.0443,0.8833,11.2745,0.2665,131904,990.74
hier_cfs_iso_k8_seg_node,2504,3,643333,80510,3.7368,0.8833,11.2745,0.0218,14656,990.74
hier_cfs_iso_k8_seg_total,2504,3,5146664,644080,3.7368,0.8833,11.2745,0.1264,117248,990.74
hier_cfs_iso_k8_glue,2504,3,27302,7124,0.3075,0.2579,0.5701,0.1401,14656,58.04
hier_cfs_iso_k2,3000,1,6427333,813044,21.0987,3.2387,45.7608,0.1116,43968,4285.06
hier_cfs_iso_k2_seg_node,3000,1,3206705,403245,20.8292,3.2387,45.7608,0.0128,14656,4285.06
hier_cfs_iso_k2_seg_total,3000,1,6413410,806490,20.8292,3.2387,45.7608,0.0255,29312,4285.06
hier_cfs_iso_k2_glue,3000,1,13923,6554,0.2695,0.2322,0.3244,0.0861,14656,41.16
hier_cfs_iso_k2,3000,2,6427333,813044,21.0987,3.2499,45.9157,0.1151,43968,4285.32
hier_cfs_iso_k2_seg_node,3000,2,3206705,403245,20.8292,3.2499,45.9157,0.0128,14656,4285.32
hier_cfs_iso_k2_seg_total,3000,2,6413410,806490,20.8292,3.2499,45.9157,0.0253,29312,4285.32
hier_cfs_iso_k2_glue,3000,2,13923,6554,0.2695,0.2303,0.3206,0.0898,14656,41.32
hier_cfs_iso_k2,3000,3,6427333,813044,21.0987,3.2298,45.689,0.1142,43968,4285.39
hier_cfs_iso_k2_seg_node,3000,3,3206705,403245,20.8292,3.2298,45.689,0.0127,14656,4285.39
hier_cfs_iso_k2_seg_total,3000,3,6413410,806490,20.8292,3.2298,45.689,0.0252,29312,4285.39
hier_cfs_iso_k2_glue,3000,3,13923,6554,0.2695,0.2326,0.3183,0.089,14656,40.99
hier_cfs_iso_k4,3000,1,6434762,813084,10.2569,1.7594,24.109,0.1775,73280,2177.68
hier_cfs_iso_k4_seg_node,3000,1,1603955,201495,9.9663,1.7594,24.109,0.019,14656,2177.68
hier_cfs_iso_k4_seg_total,3000,1,6415820,805980,9.9663,1.7594,24.109,0.0637,58624,2177.68
hier_cfs_iso_k4_glue,3000,1,18942,7104,0.2906,0.2444,0.4878,0.1138,14656,51.92
hier_cfs_iso_k4,3000,2,6434762,813084,10.2569,1.7523,23.978,0.1719,73280,2177.65
hier_cfs_iso_k4_seg_node,3000,2,1603955,201495,9.9663,1.7523,23.978,0.0217,14656,2177.65
hier_cfs_iso_k4_seg_total,3000,2,6415820,805980,9.9663,1.7523,23.978,0.0667,58624,2177.65
hier_cfs_iso_k4_glue,3000,2,18942,7104,0.2906,0.2455,0.4844,0.1052,14656,52.24
hier_cfs_iso_k4,3000,3,6434762,813084,10.2569,1.7501,23.8729,0.1611,73280,2177.65
hier_cfs_iso_k4_seg_node,3000,3,1603955,201495,9.9663,1.7501,23.8729,0.0137,14656,2177.65
hier_cfs_iso_k4_seg_total,3000,3,6415820,805980,9.9663,1.7501,23.8729,0.0523,58624,2177.65
hier_cfs_iso_k4_glue,3000,3,18942,7104,0.2906,0.2466,0.4896,0.1088,14656,51.75
hier_cfs_iso_k8,3000,1,6449628,813164,4.9838,1.0202,12.5811,0.2626,131904,1139.75
hier_cfs_iso_k8_seg_node,3000,1,802581,100620,4.6581,1.0202,12.5811,0.021,14656,1139.75
hier_cfs_iso_k8_seg_total,3000,1,6420648,804960,4.6581,1.0202,12.5811,0.1226,117248,1139.75
hier_cfs_iso_k8_glue,3000,1,28980,8204,0.3257,0.2636,0.5776,0.14,14656,60.61
hier_cfs_iso_k8,3000,2,6449628,813164,4.9838,1.0343,12.6025,0.262,131904,1139.79
hier_cfs_iso_k8_seg_node,3000,2,802581,100620,4.6581,1.0343,12.6025,0.0199,14656,1139.79
hier_cfs_iso_k8_seg_total,3000,2,6420648,804960,4.6581,1.0343,12.6025,0.118,117248,1139.79
hier_cfs_iso_k8_glue,3000,2,28980,8204,0.3257,0.2629,0.579,0.144,14656,60.56
hier_cfs_iso_k8,3000,3,6449628,813164,4.9838,1.0326,12.6056,0.2561,131904,1139.96
hier_cfs_iso_k8_seg_node,3000,3,802581,100620,4.6581,1.0326,12.6056,0.0157,14656,1139.96
hier_cfs_iso_k8_seg_total,3000,3,6420648,804960,4.6581,1.0326,12.6056,0.1065,117248,1139.96
hier_cfs_iso_k8_glue,3000,3,28980,8204,0.3257,0.2621,0.5828,0.1496,14656,60.5
hier_cfs_iso_k2,4000,1,8566333,1084044,30.0627,4.3192,71.2282,0.1148,43968,6167.39
hier_cfs_iso_k2_seg_node,4000,1,4275205,537745,29.7722,4.3192,71.2282,0.0129,14656,6167.39
hier_cfs_iso_k2_seg_total,4000,1,8550410,1075490,29.7722,4.3192,71.2282,0.0255,29312,6167.39
hier_cfs_iso_k2_glue,4000,1,15923,8554,0.2905,0.2337,0.3328,0.0893,14656,44.5
hier_cfs_iso_k2,4000,2,8566333,1084044,30.0627,4.3288,71.288,0.1159,43968,6167.46
hier_cfs_iso_k2_seg_node,4000,2,4275205,537745,29.7722,4.3288,71.288,0.013,14656,6167.46
hier_cfs_iso_k2_seg_total,4000,2,8550410,1075490,29.7722,4.3288,71.288,0.0255,29312,6167.46
hier_cfs_iso_k2_glue,4000,2,15923,8554,0.2905,0.2354,0.3333,0.0904,14656,44.48
hier_cfs_iso_k2,4000,3,8566333,1084044,30.0627,4.2812,71.3754,0.1182,43968,6167.38
hier_cfs_iso_k2_seg_node,4000,3,4275205,537745,29.7722,4.2812,71.3754,0.0128,14656,6167.38
hier_cfs_iso_k2_seg_total,4000,3,8550410,1075490,29.7722,4.2812,71.3754,0.0254,29312,6167.38
hier_cfs_iso_k2_glue,4000,3,15923,8554,0.2905,0.2359,0.3303,0.0928,14656,44.59
hier_cfs_iso_k4,4000,1,8573762,1084084,14.6753,2.2814,37.991,0.1726,73280,3275.61
hier_cfs_iso_k4_seg_node,4000,1,2138205,268745,14.3573,2.2814,37.991,0.016,14656,3275.61
hier_cfs_iso_k4_seg_total,4000,1,8552820,1074980,14.3573,2.2814,37.991,0.0577,58624,3275.61
hier_cfs_iso_k4_glue,4000,1,20942,9104,0.318,0.2495,0.5134,0.1149,14656,55.51
hier_cfs_iso_k4,4000,2,8573762,1084084,14.6753,2.2724,37.7805,0.1677,73280,3275.45
hier_cfs_iso_k4_seg_node,4000,2,2138205,268745,14.3573,2.2724,37.7805,0.0138,14656,3275.45
hier_cfs_iso_k4_seg_total,4000,2,8552820,1074980,14.3573,2.2724,37.7805,0.054,58624,3275.45
hier_cfs_iso_k4_glue,4000,2,20942,9104,0.318,0.2473,0.5045,0.1137,14656,55.39
hier_cfs_iso_k4,4000,3,8573762,1084084,14.6753,2.2906,37.7527,0.1773,73280,3275.56
hier_cfs_iso_k4_seg_node,4000,3,2138205,268745,14.3573,2.2906,37.7527,0.015,14656,3275.56
hier_cfs_iso_k4_seg_total,4000,3,8552820,1074980,14.3573,2.2906,37.7527,0.0555,58624,3275.56
hier_cfs_iso_k4_glue,4000,3,20942,9104,0.318,0.2503,0.5012,0.1218,14656,55.51
hier_cfs_iso_k8,4000,1,8588620,1084164,6.998,1.2808,19.7889,0.2669,131904,1651.58
hier_cfs_iso_k8_seg_node,4000,1,1069705,134245,6.6299,1.2808,19.7889,0.0197,14656,1651.58
hier_cfs_iso_k8_seg_total,4000,1,8557640,1073960,6.6299,1.2808,19.7889,0.1224,117248,1651.58
hier_cfs_iso_k8_glue,4000,1,30980,10204,0.3681,0.2719,0.5954,0.1445,14656,63.82
hier_cfs_iso_k8,4000,2,8588620,1084164,6.998,1.2889,19.707,0.2576,131904,1651.77
hier_cfs_iso_k8_seg_node,4000,2,1069705,134245,6.6299,1.2889,19.707,0.0187,14656,1651.77
hier_cfs_iso_k8_seg_total,4000,2,8557640,1073960,6.6299,1.2889,19.707,0.1115,117248,1651.77
hier_cfs_iso_k8_glue,4000,2,30980,10204,0.3681,0.2703,0.5986,0.1461,14656,63.69
hier_cfs_iso_k8,4000,3,8588620,1084164,6.998,1.2877,19.719,0.2644,131904,1651.86
hier_cfs_iso_k8_seg_node,4000,3,1069705,134245,6.6299,1.2877,19.719,0.0217,14656,1651.86
hier_cfs_iso_k8_seg_total,4000,3,8557640,1073960,6.6299,1.2877,19.719,0.1151,117248,1651.86
hier_cfs_iso_k8_glue,4000,3,30980,10204,0.3681,0.2747,0.5979,0.1493,14656,64.05
hier_cfs_iso_k2,5000,1,11134085,1410044,39.5752,5.8288,85.2582,0.1375,43968,7579.86
hier_cfs_iso_k2_seg_node,5000,1,5557995,699734,39.258,5.8288,85.2582,0.0156,14656,7579.86
hier_cfs_iso_k2_seg_total,5000,1,11115990,1399468,39.258,5.8288,85.2582,0.0302,29312,7579.86
hier_cfs_iso_k2_glue,5000,1,18095,10576,0.3172,0.2444,0.4673,0.1073,14656,51.31
hier_cfs_iso_k2,5000,2,11134085,1410044,39.5752,5.8731,80.5902,0.1271,43968,7579.8
hier_cfs_iso_k2_seg_node,5000,2,5557995,699734,39.258,5.8731,80.5902,0.0148,14656,7579.8
hier_cfs_iso_k2_seg_total,5000,2,11115990,1399468,39.258,5.8731,80.5902,0.0292,29312,7579.8
hier_cfs_iso_k2_glue,5000,2,18095,10576,0.3172,0.2417,0.577,0.0979,14656,51.24
hier_cfs_iso_k2,5000,3,11134085,1410044,39.5752,5.9687,80.9722,0.1147,43968,7579.68
hier_cfs_iso_k2_seg_node,5000,3,5557995,699734,39.258,5.9687,80.9722,0.0138,14656,7579.68
hier_cfs_iso_k2_seg_total,5000,3,11115990,1399468,39.258,5.9687,80.9722,0.0273,29312,7579.68
hier_cfs_iso_k2_glue,5000,3,18095,10576,0.3172,0.242,0.4621,0.0874,14656,51.12
hier_cfs_iso_k4,5000,1,11141513,1410084,19.3026,3.0414,42.7924,0.1861,73280,3863.25
hier_cfs_iso_k4_seg_node,5000,1,2779557,349734,18.961,3.0414,42.7924,0.0211,14656,3863.25
hier_cfs_iso_k4_seg_total,5000,1,11118228,1398936,18.961,3.0414,42.7924,0.0695,58624,3863.25
hier_cfs_iso_k4_glue,5000,1,23285,11148,0.3416,0.2587,0.5232,0.1166,14656,56.7
hier_cfs_iso_k4,5000,2,11141513,1410084,19.3026,3.0779,42.593,0.1703,73280,3863.25
hier_cfs_iso_k4_seg_node,5000,2,2779557,349734,18.961,3.0779,42.593,0.0156,14656,3863.25
hier_cfs_iso_k4_seg_total,5000,2,11118228,1398936,18.961,3.0779,42.593,0.0564,58624,3863.25
hier_cfs_iso_k4_glue,5000,2,23285,11148,0.3416,0.2574,0.5311,0.1139,14656,56.51
hier_cfs_iso_k4,5000,3,11141513,1410084,19.3026,3.0835,42.6021,0.1792,73280,3863.03
hier_cfs_iso_k4_seg_node,5000,3,2779557,349734,18.961,3.0835,42.6021,0.0187,14656,3863.03
hier_cfs_iso_k4_seg_total,5000,3,11118228,1398936,18.961,3.0835,42.6021,0.0647,58624,3863.03
hier_cfs_iso_k4_glue,5000,3,23285,11148,0.3416,0.2533,0.5314,0.1145,14656,56.77
hier_cfs_iso_k8,5000,1,11156378,1410164,9.0329,1.6348,22.2353,0.2723,131904,1954.59
hier_cfs_iso_k8_seg_node,5000,1,1390339,174734,8.634,1.6348,22.2353,0.0215,14656,1954.59
hier_cfs_iso_k8_seg_total,5000,1,11122712,1397872,8.634,1.6348,22.2353,0.1305,117248,1954.59
hier_cfs_iso_k8_glue,5000,1,33666,12292,0.3989,0.2754,0.8459,0.1418,14656,81.52
hier_cfs_iso_k8,5000,2,11156378,1410164,9.0329,1.6444,22.3092,0.2639,131904,1954.61
hier_cfs_iso_k8_seg_node,5000,2,1390339,174734,8.634,1.6444,22.3092,0.0219,14656,1954.61
hier_cfs_iso_k8_seg_total,5000,2,11122712,1397872,8.634,1.6444,22.3092,0.1229,117248,1954.61
hier_cfs_iso_k8_glue,5000,2,33666,12292,0.3989,0.2804,0.8794,0.141,14656,81.81
hier_cfs_iso_k8,5000,3,11156378,1410164,9.0329,1.6437,22.297,0.2708,131904,1954.45
hier_cfs_iso_k8_seg_node,5000,3,1390339,174734,8.634,1.6437,22.297,0.0196,14656,1954.45
hier_cfs_iso_k8_seg_total,5000,3,11122712,1397872,8.634,1.6437,22.297,0.1263,117248,1954.45
hier_cfs_iso_k8_glue,5000,3,33666,12292,0.3989,0.2826,0.8465,0.1445,14656,81.27
